"REF_DATE","GEO","DGUID","Field of study","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953102","4.14","22049","","","","0"
"2021/2022","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953102","4.14","21975","","","","0"
"2022/2023","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953102","4.14","21195","","","","0"
"2023/2024","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953102","4.14","21030","","","","0"
"2024/2025","Nova Scotia","2016A000212","Medicine","Constant dollars","370","units","0","v1411953102","4.14","21062","","","","0"
"2017/2018","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953103","4.15","8026","","","","0"
"2018/2019","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953103","4.15","8291","","","","0"
"2019/2020","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953103","4.15","8682","","","","0"
"2020/2021","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953103","4.15","8921","","","","0"
"2021/2022","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953103","4.15","8927","","","","0"
"2022/2023","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953103","4.15","8651","","","","0"
"2023/2024","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953103","4.15","8605","","","","0"
"2024/2025","Nova Scotia","2016A000212","Nursing","Constant dollars","370","units","0","v1411953103","4.15","8630","","","","0"
"2017/2018","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953104","4.16","11653","","","","0"
"2018/2019","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953104","4.16","12130","","","","0"
"2019/2020","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953104","4.16","12274","","","","0"
"2020/2021","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953104","4.16","13185","","","","0"
"2021/2022","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953104","4.16","13813","","","","0"
"2022/2023","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953104","4.16","13232","","","","0"
"2023/2024","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953104","4.16","13160","","","","0"
"2024/2025","Nova Scotia","2016A000212","Pharmacy","Constant dollars","370","units","0","v1411953104","4.16","13184","","","","0"
"2017/2018","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953105","4.17","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953105","4.17","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953105","4.17","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953105","4.17","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953105","4.17","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953105","4.17","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953105","4.17","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Veterinary medicine","Constant dollars","370","units","0","v1411953105","4.17","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953106","4.18","","..","","","0"
"2018/2019","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953106","4.18","","..","","","0"
"2019/2020","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953106","4.18","","..","","","0"
"2020/2021","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953106","4.18","","..","","","0"
"2021/2022","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953106","4.18","","..","","","0"
"2022/2023","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953106","4.18","","..","","","0"
"2023/2024","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953106","4.18","","..","","","0"
"2024/2025","Nova Scotia","2016A000212","Optometry","Constant dollars","370","units","0","v1411953106","4.18","","..","","","0"
"2017/2018","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953107","4.19","8261","","","","0"
"2018/2019","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953107","4.19","8466","","","","0"
"2019/2020","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953107","4.19","8583","","","","0"
"2020/2021","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953107","4.19","8779","","","","0"
"2021/2022","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953107","4.19","8824","","","","0"
"2022/2023","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953107","4.19","8522","","","","0"
"2023/2024","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953107","4.19","8476","","","","0"
"2024/2025","Nova Scotia","2016A000212","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953107","4.19","8501","","","","0"
"2017/2018","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953108","4.20","8003","","","","0"
"2018/2019","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953108","4.20","8279","","","","0"
"2019/2020","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953108","4.20","7569","","","","0"
"2020/2021","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953108","4.20","8558","","","","0"
"2021/2022","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953108","4.20","8101","","","","0"
"2022/2023","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953108","4.20","7540","","","","0"
"2023/2024","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953108","4.20","7189","","","","0"
"2024/2025","Nova Scotia","2016A000212","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953108","4.20","7214","","","","0"
"2017/2018","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953110","5.2","7090","","","","0"
"2018/2019","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953110","5.2","7213","","","","0"
"2019/2020","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953110","5.2","7963","","","","0"
"2020/2021","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953110","5.2","7752","","","","0"
"2021/2022","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953110","5.2","7463","","","","0"
"2022/2023","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953110","5.2","7139","","","","0"
"2023/2024","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953110","5.2","7343","","","","0"
"2024/2025","New Brunswick","2016A000213","Education","Constant dollars","370","units","0","v1411953110","5.2","7515","","","","0"
"2017/2018","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953111","5.3","7821","","","","0"
"2018/2019","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953111","5.3","7929","","","","0"
"2019/2020","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953111","5.3","8245","","","","0"
"2020/2021","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953111","5.3","8331","","","","0"
"2021/2022","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953111","5.3","8430","","","","0"
"2022/2023","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953111","5.3","8117","","","","0"
"2023/2024","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953111","5.3","8136","","","","0"
"2024/2025","New Brunswick","2016A000213","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953111","5.3","8278","","","","0"
"2017/2018","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953112","5.4","7522","","","","0"
"2018/2019","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953112","5.4","7494","","","","0"
"2019/2020","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953112","5.4","7565","","","","0"
"2020/2021","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953112","5.4","7638","","","","0"
"2021/2022","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953112","5.4","7622","","","","0"
"2022/2023","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953112","5.4","7513","","","","0"
"2023/2024","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953112","5.4","7511","","","","0"
"2024/2025","New Brunswick","2016A000213","Humanities","Constant dollars","370","units","0","v1411953112","5.4","7784","","","","0"
"2017/2018","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953113","5.5","7392","","","","0"
"2018/2019","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953113","5.5","7410","","","","0"
"2019/2020","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953113","5.5","7637","","","","0"
"2020/2021","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953113","5.5","7846","","","","0"
"2021/2022","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953113","5.5","7850","","","","0"
"2022/2023","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953113","5.5","7639","","","","0"
"2023/2024","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953113","5.5","7701","","","","0"
"2024/2025","New Brunswick","2016A000213","Social and behavioural sciences, and legal studies","Constant dollars","370","units","0","v1411953113","5.5","7906","","","","0"
"2017/2018","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953114","5.6","9955","","","","0"
"2018/2019","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953114","5.6","9940","","","","0"
"2019/2020","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953114","5.6","10260","","","","0"
"2020/2021","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953114","5.6","10637","","","","0"
"2021/2022","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953114","5.6","10975","","","","0"
"2022/2023","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953114","5.6","10598","","","","0"
"2023/2024","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953114","5.6","10701","","","","0"
"2024/2025","New Brunswick","2016A000213","Law","Constant dollars","370","units","0","v1411953114","5.6","12403","","","","0"
"2017/2018","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953115","5.7","7444","","","","0"
"2018/2019","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953115","5.7","7637","","","","0"
"2019/2020","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953115","5.7","8145","","","","0"
"2020/2021","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953115","5.7","8259","","","","0"
"2021/2022","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953115","5.7","8125","","","","0"
"2022/2023","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953115","5.7","7825","","","","0"
"2023/2024","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953115","5.7","7924","","","","0"
"2024/2025","New Brunswick","2016A000213","Business, management and public administration","Constant dollars","370","units","0","v1411953115","5.7","8450","","","","0"
"2017/2018","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953116","5.8","7717","","","","0"
"2018/2019","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953116","5.8","7714","","","","0"
"2019/2020","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953116","5.8","7923","","","","0"
"2020/2021","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953116","5.8","8029","","","","0"
"2021/2022","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953116","5.8","7986","","","","0"
"2022/2023","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953116","5.8","7734","","","","0"
"2023/2024","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953116","5.8","7675","","","","0"
"2024/2025","New Brunswick","2016A000213","Physical and life sciences and technologies","Constant dollars","370","units","0","v1411953116","5.8","8437","","","","0"
"2017/2018","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953117","5.9","7264","","","","0"
"2018/2019","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953117","5.9","7289","","","","0"
"2019/2020","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953117","5.9","7835","","","","0"
"2020/2021","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953117","5.9","7584","","","","0"
"2021/2022","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953117","5.9","7675","","","","0"
"2022/2023","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953117","5.9","7453","","","","0"
"2023/2024","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953117","5.9","7777","","","","0"
"2024/2025","New Brunswick","2016A000213","Mathematics, computer and information sciences","Constant dollars","370","units","0","v1411953117","5.9","8473","","","","0"
"2017/2018","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953118","5.10","8001","","","","0"
"2018/2019","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953118","5.10","8040","","","","0"
"2019/2020","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953118","5.10","8692","","","","0"
"2020/2021","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953118","5.10","8863","","","","0"
"2021/2022","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953118","5.10","9102","","","","0"
"2022/2023","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953118","5.10","8740","","","","0"
"2023/2024","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953118","5.10","8790","","","","0"
"2024/2025","New Brunswick","2016A000213","Engineering","Constant dollars","370","units","0","v1411953118","5.10","9852","","","","0"
"2017/2018","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953119","5.11","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953119","5.11","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953119","5.11","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953119","5.11","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953119","5.11","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953119","5.11","","..","","","0"
"2023/2024","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953119","5.11","","..","","","0"
"2024/2025","New Brunswick","2016A000213","Architecture","Constant dollars","370","units","0","v1411953119","5.11","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953120","5.12","7285","","","","0"
"2018/2019","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953120","5.12","7216","","","","0"
"2019/2020","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953120","5.12","7531","","","","0"
"2020/2021","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953120","5.12","7533","","","","0"
"2021/2022","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953120","5.12","7531","","","","0"
"2022/2023","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953120","5.12","7421","","","","0"
"2023/2024","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953120","5.12","7580","","","","0"
"2024/2025","New Brunswick","2016A000213","Agriculture, natural resources and conservation","Constant dollars","370","units","0","v1411953120","5.12","8034","","","","0"
"2017/2018","New Brunswick","2016A000213","Dentistry","Constant dollars","370","units","0","v1411953121","5.13","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Dentistry","Constant dollars","370","units","0","v1411953121","5.13","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Dentistry","Constant dollars","370","units","0","v1411953121","5.13","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Dentistry","Constant dollars","370","units","0","v1411953121","5.13","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Dentistry","Constant dollars","370","units","0","v1411953121","5.13","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Dentistry","Constant dollars","370","units","0","v1411953121","5.13","","..","","","0"
"2023/2024","New Brunswick","2016A000213","Dentistry","Constant dollars","370","units","0","v1411953121","5.13","","..","","","0"
"2024/2025","New Brunswick","2016A000213","Dentistry","Constant dollars","370","units","0","v1411953121","5.13","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Medicine","Constant dollars","370","units","0","v1411953122","5.14","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Medicine","Constant dollars","370","units","0","v1411953122","5.14","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Medicine","Constant dollars","370","units","0","v1411953122","5.14","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Medicine","Constant dollars","370","units","0","v1411953122","5.14","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Medicine","Constant dollars","370","units","0","v1411953122","5.14","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Medicine","Constant dollars","370","units","0","v1411953122","5.14","","..","","","0"
"2023/2024","New Brunswick","2016A000213","Medicine","Constant dollars","370","units","0","v1411953122","5.14","","..","","","0"
"2024/2025","New Brunswick","2016A000213","Medicine","Constant dollars","370","units","0","v1411953122","5.14","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Nursing","Constant dollars","370","units","0","v1411953123","5.15","6841","","","","0"
"2018/2019","New Brunswick","2016A000213","Nursing","Constant dollars","370","units","0","v1411953123","5.15","6856","","","","0"
"2019/2020","New Brunswick","2016A000213","Nursing","Constant dollars","370","units","0","v1411953123","5.15","7600","","","","0"
"2020/2021","New Brunswick","2016A000213","Nursing","Constant dollars","370","units","0","v1411953123","5.15","7789","","","","0"
"2021/2022","New Brunswick","2016A000213","Nursing","Constant dollars","370","units","0","v1411953123","5.15","7795","","","","0"
"2022/2023","New Brunswick","2016A000213","Nursing","Constant dollars","370","units","0","v1411953123","5.15","7523","","","","0"
"2023/2024","New Brunswick","2016A000213","Nursing","Constant dollars","370","units","0","v1411953123","5.15","7714","","","","0"
"2024/2025","New Brunswick","2016A000213","Nursing","Constant dollars","370","units","0","v1411953123","5.15","8451","","","","0"
"2017/2018","New Brunswick","2016A000213","Pharmacy","Constant dollars","370","units","0","v1411953124","5.16","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Pharmacy","Constant dollars","370","units","0","v1411953124","5.16","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Pharmacy","Constant dollars","370","units","0","v1411953124","5.16","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Pharmacy","Constant dollars","370","units","0","v1411953124","5.16","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Pharmacy","Constant dollars","370","units","0","v1411953124","5.16","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Pharmacy","Constant dollars","370","units","0","v1411953124","5.16","","..","","","0"
"2023/2024","New Brunswick","2016A000213","Pharmacy","Constant dollars","370","units","0","v1411953124","5.16","","..","","","0"
"2024/2025","New Brunswick","2016A000213","Pharmacy","Constant dollars","370","units","0","v1411953124","5.16","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Veterinary medicine","Constant dollars","370","units","0","v1411953125","5.17","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Veterinary medicine","Constant dollars","370","units","0","v1411953125","5.17","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Veterinary medicine","Constant dollars","370","units","0","v1411953125","5.17","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Veterinary medicine","Constant dollars","370","units","0","v1411953125","5.17","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Veterinary medicine","Constant dollars","370","units","0","v1411953125","5.17","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Veterinary medicine","Constant dollars","370","units","0","v1411953125","5.17","","..","","","0"
"2023/2024","New Brunswick","2016A000213","Veterinary medicine","Constant dollars","370","units","0","v1411953125","5.17","","..","","","0"
"2024/2025","New Brunswick","2016A000213","Veterinary medicine","Constant dollars","370","units","0","v1411953125","5.17","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Optometry","Constant dollars","370","units","0","v1411953126","5.18","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Optometry","Constant dollars","370","units","0","v1411953126","5.18","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Optometry","Constant dollars","370","units","0","v1411953126","5.18","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Optometry","Constant dollars","370","units","0","v1411953126","5.18","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Optometry","Constant dollars","370","units","0","v1411953126","5.18","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Optometry","Constant dollars","370","units","0","v1411953126","5.18","","..","","","0"
"2023/2024","New Brunswick","2016A000213","Optometry","Constant dollars","370","units","0","v1411953126","5.18","","..","","","0"
"2024/2025","New Brunswick","2016A000213","Optometry","Constant dollars","370","units","0","v1411953126","5.18","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953127","5.19","6780","","","","0"
"2018/2019","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953127","5.19","6763","","","","0"
"2019/2020","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953127","5.19","7158","","","","0"
"2020/2021","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953127","5.19","7117","","","","0"
"2021/2022","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953127","5.19","7150","","","","0"
"2022/2023","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953127","5.19","7160","","","","0"
"2023/2024","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953127","5.19","7267","","","","0"
"2024/2025","New Brunswick","2016A000213","Other health, parks, recreation and fitness","Constant dollars","370","units","0","v1411953127","5.19","7927","","","","0"
"2017/2018","New Brunswick","2016A000213","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953128","5.20","","..","","","0"
"2018/2019","New Brunswick","2016A000213","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953128","5.20","","..","","","0"
"2019/2020","New Brunswick","2016A000213","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953128","5.20","","..","","","0"
"2020/2021","New Brunswick","2016A000213","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953128","5.20","","..","","","0"
"2021/2022","New Brunswick","2016A000213","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953128","5.20","","..","","","0"
"2022/2023","New Brunswick","2016A000213","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953128","5.20","9108","","","","0"
"2023/2024","New Brunswick","2016A000213","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953128","5.20","9027","","","","0"
"2024/2025","New Brunswick","2016A000213","Personal, protective and transportation services","Constant dollars","370","units","0","v1411953128","5.20","9127","","","","0"
"2017/2018","Quebec","2016A000224","Education","Constant dollars","370","units","0","v1411953130","6.2","2724","","","","0"
"2018/2019","Quebec","2016A000224","Education","Constant dollars","370","units","0","v1411953130","6.2","2713","","","","0"
"2019/2020","Quebec","2016A000224","Education","Constant dollars","370","units","0","v1411953130","6.2","2751","","","","0"
"2020/2021","Quebec","2016A000224","Education","Constant dollars","370","units","0","v1411953130","6.2","2823","","","","0"
"2021/2022","Quebec","2016A000224","Education","Constant dollars","370","units","0","v1411953130","6.2","2855","","","","0"
"2022/2023","Quebec","2016A000224","Education","Constant dollars","370","units","0","v1411953130","6.2","2757","","","","0"
"2023/2024","Quebec","2016A000224","Education","Constant dollars","370","units","0","v1411953130","6.2","2730","","","","0"
"2024/2025","Quebec","2016A000224","Education","Constant dollars","370","units","0","v1411953130","6.2","2759","","","","0"
"2017/2018","Quebec","2016A000224","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953131","6.3","3503","","","","0"
"2018/2019","Quebec","2016A000224","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953131","6.3","3141","","","","0"
"2019/2020","Quebec","2016A000224","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953131","6.3","3175","","","","0"
"2020/2021","Quebec","2016A000224","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953131","6.3","3229","","","","0"
"2021/2022","Quebec","2016A000224","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953131","6.3","3269","","","","0"
"2022/2023","Quebec","2016A000224","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953131","6.3","3139","","","","0"
"2023/2024","Quebec","2016A000224","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953131","6.3","3128","","","","0"
"2024/2025","Quebec","2016A000224","Visual and performing arts, and communications technologies","Constant dollars","370","units","0","v1411953131","6.3","3161","","","","0"
"2017/2018","Quebec","2016A000224","Humanities","Constant dollars","370","units","0","v1411953132","6.4","4098","","","","0"
"2018/2019","Quebec","2016A000224","Humanities","Constant dollars","370","units","0","v1411953132","6.4","4191","","","","0"
"2019/2020","Quebec","2016A000224","Humanities","Constant dollars","370","units","0","v1411953132","6.4","4281","","","","0"
"2020/2021","Quebec","2016A000224","Humanities","Constant dollars","370","units","0","v1411953132","6.4","4361","","","","0"
"2021/2022","Quebec","2016A000224","Humanities","Constant dollars","370","units","0","v1411953132","6.4","4367","","","","0"
"2022/2023","Quebec","2016A000224","Humanities","Constant dollars","370","units","0","v1411953132","6.4","4312","","","","0"
"2023/2024","Quebec","2016A000224","Humanities","Constant dollars","370","units","0","v1411953132","6.4","4434","","","","0"
"2024/2025","Quebec","2016A000224","Humanities","Constant dollars","370","units","0","v1411953132","6.4","4481","","","","0"
